,sa_finance1_cocode,sa_company_name,sa_total_income,sa_sales,sa_total_assets,sa_pat,sa_total_liabilities,sa_gross_working_capital_cosm,sa_current_assets_incl_st_invest_loans,sa_current_liabilities,sa_st_trade_bills_receivables,sa_st_trade_receivables,sa_nf_operating_expenses,sa_f_operating_expenses,sa_dep_owned_ast,sa_retained_profits,sa_pbit,sa_pbdita_net_of_peoifi,sa_pbpt_net_of_peoi,sa_total_capital,sa_gross_fixed_assets,sa_pbdita,sa_cost_of_goods_sold,sa_cost_of_sales,sa_total_expense,sa_net_sales,sa_depreciation,sa_non_current_assets,sa_net_fixed_assets,sa_gross_fixed_assets.1,sa_inc_fin_serv,sa_net_working_capital,sa_non_current_liabilities,sa_tot_inc_net_of_pe,sa_sales_n_chg_in_stk,sa_chg_in_assets_with_no_chg_in_efficiency,sa_chg_in_efficiency_with_no_chg_in_assets,sa_chg_in_efficiency_on_chg_in_assets,sa_reported_pat,sa_diff_in_pat,sa_pbpt,sa_pbt,sa_pbit_net_of_peoifi,sa_cash_profit,sa_sales_net_fixed_assets,sa_total_income_avg_tot_asset_net_miscexp_now_reval,sa_chg_in_efficiency_in_use_of_assets,sa_pc_chg_in_efficiency_with_no_chg_in_assets,sa_pc_chg_in_assets_with_no_chg_in_efficiency,sa_pc_chg_in_efficiency_on_chg_in_assets,sa_nf_oper_exp_pc_total_exp,sa_f_oper_exp_pc_total_exp,sa_fin_serv_exp_pc_total_exp,sa_pbpt_net_of_peoi_inc_fin_serv,sa_pat_cont_ops_pc_inc_cont_ops,sa_pat_discont_ops_pc_inc_discont_ops,sa_total_provisions_pc_pbdita,sa_write_offs_pc_pbdita,sa_depreciation_pc_pbdita,sa_amortisation_pc_pbdita,sa_fin_serv_exp_pc_pbdita,sa_prov_direct_tax_pc_pbdita,sa_pat_pc_pbdita,sa_pbdita_pc_total_inc,sa_pbt_pc_total_inc,sa_pat_pc_total_inc,sa_cash_profit_pc_total_inc,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_pat_net_of_pe_pc_avg_networth,sa_pat_pc_avg_networth,sa_cash_profit_pc_avg_networth,sa_pbpt_net_of_peoi_pc_avg_capital_employed,sa_pat_net_of_pe_pc_avg_capital_employed,sa_pat_pc_avg_capital_employed,sa_pat_net_of_pe_pc_avg_tot_asset_net_menow_reval,sa_pc_chg_in_profitability_with_no_chg_in_income,sa_st_trade_bills_receivables_pc_current_assets_incl_st_invest_loans,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cash_n_bank_no_fd_security_current_liab_n_prov,sa_cash_n_bank_no_fd_security_cost_of_sales_per_day,sa_sales_avg_debtors,sa_creditors_turnover,sa_total_inc_net_of_pe_compensation_to_empl,sa_sales_avg_gfa_net_of_reval,sa_sales_net_repairs_avg_nfa_net_of_reval,equity_facevalue_on_stkdate,eps_on_stkdate,equity_bv_on_stkdate,high_price,stock_returns,market_cap,traded_qty
1441,383667,WELSPUN INVESTMENTS & COMMERCIALS LTD.,13.8,8.0,1275.2,2.6,1275.2,0.0,14.5,0.5,1879.5632660550457,1871.070374449339,11.2,11.2,626.3072172619047,2.6,2.6,-3.2,2.6,36.5,9920.484445189408,2.6,8.36,10.7,11.2,7.5,622.8142377935146,1260.7,7024.330846102598,9920.484445189408,5.8,13.6,7.4,13.8,8.0,0.2768,4.8647,0.1584,2.6,0.0,2.6,2.6,-3.2,2.6,3048.2325986350343,0.0829,1.0095,91.7874,5.2232,5.0172,100.0,100.0,0.0,0.4483,18.8406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.8406,18.8406,18.8406,18.8406,18.8406,1.6425,1.6425,1.6425,1.6425,1.6425,1.6425,1.5619999999999998,52.45,0.0,28.2,28.2,0.0,28.2,44.3458,24.648626711362027,26.285142996856447,46.0,-0.0091,-0.0091,10.0,0.8209,160.5,366.7,1.1,1290.03,32921.0
1442,383930,KIRLOSKAR OIL ENGINES LTD.,29565.5,28807.1,23022.5,1501.1,23022.5,6529.0594,14890.0,5153.4,3441.3,3441.3,26371.0,26404.8,1084.4,195.7,2343.2,2682.5,2120.6,289.2,14405.8,3427.6,23553.17,27650.7,28310.8,28260.5,1084.4,8132.5,4223.2,14405.8,556.3,8376.7,789.1,29374.0,29053.5,2070.4754,-1964.6385,-137.437,1501.1,0.0,2309.4,2211.5,1598.1,2560.9,682.1155,1.3126,-0.0215,6217.2104,-6552.1375,161.7249,93.1482,93.2676,0.1194,3.812,5.0772,0.0,1.7943,1.062,31.6373,0.0,0.9861,20.7259,43.7945,11.5932,7.48,5.0772,8.6618,4.5036,8.1308,9.2261,15.7398,12.9187,8.0591,9.1447,5.8731,99.2918,23.1115,1.9791,2.4751,0.0101,1.3039,8.607999999999999,10.3103,5.2652,15.1179,2.0605,6.5491,2.0,10.0599,17224.9,428.15,1.2,59335.0672,1680814.0
1443,384085,PARAG MILK FOODS LTD.,19237.4,19181.2,14813.0,784.8,14813.0,7587.9475,9719.0,5728.7,3263.7,3263.7,17143.5,17505.7,487.5,734.1,1595.9,2029.7,1222.4,838.9,4667.1,2083.4,15392.31,17629.8,18444.6,19181.2,487.5,5094.0,3707.0,4667.1,42.4,3227.0,1038.9,19237.4,19173.2,3090.8552,-812.3673,-146.7879,784.8,0.0,1233.7,1073.7,1542.2,1444.5,517.4319,1.3439,0.9731,-38.1089,144.9949,-6.0815,92.9459,94.9096,1.9637,28.8302,4.0796,0.0,7.6798,0.0,23.3993,0.0,17.385,13.8668,37.6692,10.8299,5.5813,4.0796,7.5088,4.0925,11.6219,11.585,21.3232,12.8211,8.2576,8.2314,5.5001,89.2308,33.5806,0.6483,1.5579,0.4062,0.084,10.1116,6.8237,4.8227,27.0416,4.6742,5.6628,10.0,11.3964,7435.0,414.95,1.0947,31324.2703,4991429.0
1444,384105,BHARAT FINANCIAL INCLUSION LTD.,21423.3,13844.425243445696,115367.5,4554.8,115367.5,0.0,99129.9,58013.9,113.7,113.7,6832.9,14417.0,132.5,4554.8,14457.9,-6832.9,6412.1,1393.2,958.2,14590.4,4004.17,6913.0,16868.5,-95.3,132.5,16237.6,217.4,958.2,20961.6,-36256.2,26346.0,20970.8,13817.893488716241,4309.2032,-131.987,-32.9162,4554.8,0.0,6873.8,4554.8,-6965.4,5813.7,0.0,0.1951,0.1891,-3.1848,103.979,103.1848,40.5069,85.46700000000001,44.9601,0.3059,21.261,0.0,1.66,14.234000000000002,0.9081,0.0,51.9801,0.0,31.2178,68.1053,21.261,21.261,27.1373,19.562,15.0668,16.7288,21.3524,6.3526,4.0643,4.5126,3.7365,41.4083,0.1147,0.3719,0.3761,2.54,0.3521,1140.2013,0.0,26.285142996856447,3.984,0.0,0.0,10.0,36.154,31415.2,1248.65,1.0406,171403.2692,2419157.0
1445,384374,FUTURE MARKET NETWORKS LTD.,1143.8,794.1,6663.5,18.0,6663.5,166.6761,1951.9,3415.6,166.4,166.4,603.4,837.2,248.6,18.0,291.8,190.7,-55.5,1053.5,1774.1,540.4,520.48,850.9,1125.8,784.1,248.6,4711.6,1103.8,1774.1,236.2,-1584.8,1300.7,1030.8,794.1,-110.2711,105.0676,-9.9965,18.0,0.0,58.0,54.7,-57.9,306.6,71.9424,0.1563,0.0198,-691.2339999999998,725.4677,274.1426,53.5974,74.3649,20.7675,-0.235,1.5737,0.0,0.6107,0.0,46.003,0.0,43.2642,6.7913,3.3309,47.246,4.7823,1.5737,26.8054,-9.2161,-3.9291,0.7445,12.6807,-1.1213,-1.9193,0.3637,-1.2981,97.8001,8.525,0.0896,0.536,0.8467,0.0367,31.8287,5.1051,0.1631,21.9319,0.3496,0.4668,10.0,-0.064,1947.5,159.0,1.1999,8508.4271,2291542.0
1446,384390,5PAISA CAPITAL LTD.,196.5,13844.425243445696,1319.1,-253.0,1319.1,0.0,802.0,634.6,5.7,5.7,493.8,520.8,6.7,-253.0,-304.0,-493.8,-331.0,127.4,31.0,-297.3,163.45,499.8,449.5,-7.5,6.7,517.1,21.3,31.0,196.5,-36.9,2.1,196.5,13817.893488716241,40.6682,52.3716,28.3603,-253.0,0.0,-331.0,-332.1,-500.5,-324.3,0.0,0.163,0.2866,43.1397,33.4993,56.8603,109.8554,115.8621,6.0067,-1.6845,-128.7532,0.0,-0.37,0.0,-2.2536,0.0,-9.0817,26.6061,85.0992,-151.2977,-169.0076,-128.7532,-165.0382,-128.7532,-33.4745,-33.4745,-42.9082,-39.5673,-30.2433,-30.2433,-20.9837,-15.5648,0.7107,0.888,0.9463,0.2566,0.2539,127.2899,0.0,0.7778,1.0166,0.0,0.0,10.0,-19.8602,698.5,509.85,1.0513,6201.9929,64865.0
1447,384616,P C JEWELLER LTD.,95922.6,94889.7,89657.7,5674.0,89657.7,61535.3733,85668.6,48632.1,17618.1,17618.1,94933.6,98037.2,204.6,5418.9,10848.6,10020.3,7679.7,4077.3,1405.2,11053.2,82985.88,85010.2,100312.8,94780.9,204.6,3989.1,773.0,1405.2,967.6,35037.2,407.1,95878.8,104953.9,20486.4395,-5462.9201,-1360.5194,5674.0,0.0,7745.0,7745.0,9815.7,5876.5,12275.511,1.1853,0.8467,-39.9833,149.941,-7.7452,94.6376,97.7315,3.0939,7.9369,5.9152,0.0,0.0,0.0,1.851,0.0,28.0787,18.7367,51.3336,11.523,8.0742,5.9152,6.1263,5.8722,16.8034,16.9341,17.5384,16.6748,12.2248,12.3199,6.957000000000002,44.2627,20.5654,0.6598,1.7027,0.2842,0.3029,64.3285,6.2505,2.8998,106.9002,70.7578,117.8974,10.0,14.4278,41664.1,600.65,1.4380000000000002,231624.5267,217943465.0
1448,384823,NAVKAR CORPORATION LTD.,4311.3,4281.7,22901.7,1009.2,22901.7,314.8763,1566.8,1023.2,516.7,516.7,2588.2,2797.0,229.4,1009.2,1493.7,1693.5,1274.8,2444.3,19876.1,1723.1,2124.69,2782.1,3302.1,4188.5,229.4,21334.9,18713.7,19876.1,19.5,5.1,4458.1,4305.7,4281.7,619.7317,-127.9785,-20.6532,1009.2,0.0,1284.9,1283.9,1464.1,1232.3,22.88,0.1934,0.1521,-27.1659,131.5499,0.1104,78.3804,84.7037,6.3232,65.3744,23.4083,0.0,0.058,0.0,13.3132,0.0,12.1177,15.9422,58.5689,39.9671,29.7799,23.4083,28.583,23.3086,6.3475,6.382999999999999,7.794,6.2758,4.9407,4.9682,4.5016,-11.7422,32.978,0.8708,1.0039,0.2322,0.0449,8.9738,8.8355,4.0481,12.2845,0.2612,0.2794,10.0,7.1619,16492.4,218.85,1.135,32542.2469,8385044.0
1449,385035,EMAMI INFRASTRUCTURE LTD.,1216.0,14.7,27305.9,37.9,27305.9,0.0,21654.2,16066.1,1879.5632660550457,1871.070374449339,2246.3,4395.0,4.3,37.9,2188.7,991.7,6.1,48.6,41.4,2193.0,2015.05,2220.2,4401.4,-1.4,4.3,5651.7,17.6,41.4,1167.4,-2900.2,9646.5,1183.5,3238.0,329.5042,-239.2601,-66.1442,37.9,0.0,40.0,40.0,987.4,12.2,83.5227,0.0501,0.0046,-992.7805,1367.2375,1081.9977,51.036,99.8546,48.8186,0.0052,3.1168,0.0,0.0,0.0,0.1961,0.0,97.9799,0.0958,1.7282,180.3454,3.2895,3.1168,1.0033,0.4563,0.5846,4.1028,1.3207,0.0328,0.029,0.2038,0.0223,99.987,0.0,0.0183,0.8195,12.5826,0.003,6.5267,24.648626711362027,11.2998,7.9858,0.3962,1.028,2.0,8.2886,1601.8,406.0,1.1987,9176.2877,1961082.0
1450,385189,ADITYA BIRLA CAPITAL LTD.,2750.3,13844.425243445696,80140.3,614.9,80140.3,0.0,1054.3,7265.5,1879.5632660550457,1871.070374449339,1841.4,2095.4,30.9,614.9,878.0,-1841.4,-373.9,22010.4,385.0,908.9,707.93,1870.2,2135.4,-12.0,30.9,79086.0,335.7,385.0,1752.4,-7287.3,1063.1,2744.4,13817.893488716241,623.1376,670.5274,392.735,614.9,0.0,624.0,614.9,-1872.3,649.1,0.0,0.0418,0.0693,39.7609,36.9508,60.2391,86.2321,98.1268,11.8947,-0.2134,22.3576,0.0,1.0012,0.0,3.3997,0.0,27.9459,0.0,67.6532,33.0473,22.3576,22.3576,23.6011,22.1906,1.0362,1.0462,1.1044,-0.5787,0.9425,0.9516,0.9247,34.1916,0.0,0.0454,0.0454,0.0945,0.0135,3.8253,24.648626711362027,0.0358,2.9405,0.0,0.0,10.0,0.4748,71443.6,189.35,1.0782,410249.0557,10403637.0
1451,385191,T C I DEVELOPERS LTD.,51.4,17.8,713.9,6.1,713.9,3.2135,38.4,12.0,0.1,0.1,41.9,48.4,2.7,6.1,6.2,-24.1,0.3,79.6,4.6,8.9,25.23,44.0,45.3,17.3,2.7,675.5,3.2,4.6,33.6,18.1,53.1,51.4,17.8,1.1813,-4.7788,-0.1025,6.1,0.0,-0.3,-0.3,-26.8,2.4,556.25,0.0724,-0.2483,129.1575,-31.9265,-18.2063,92.4945,106.8433,14.3488,0.0089,11.8677,0.0,0.0,0.0,30.3371,0.0,73.0337,-71.9101,68.5393,17.3152,-0.5837,11.8677,4.6693,13.035,1.1131,1.0135,0.3987,0.0437,0.9768,0.8893,0.9438,55.8258,0.2604,0.2593,2.3407,0.1393,0.0593,6.6364,13.6923,0.0,1.8967,3.2963,5.1594,10.0,1.7965,604.9,610.0,1.1206,2211.5526,8387.0
1452,385193,T C I EXPRESS LTD.,8871.6,8867.8,3460.5,584.0,3460.5,1216.7771,1785.8,1275.8,1560.9,1560.9,7934.9,7972.5,52.1,455.0,877.6,932.9,843.5,76.6,1814.2,929.7,7337.31,7963.2,8287.6,8863.3,52.1,1674.7,1619.9,1814.2,0.3,386.4,62.6,8868.1,8867.8,2501.4625,-859.9626,-286.1999,584.0,0.0,840.0,835.4,880.8,646.6,547.4289,3.0142,1.8441,-63.4518,184.5689,-21.095,95.7442,96.1979,0.4537,2811.6667,6.5828,0.0,0.0,0.4948,5.604,0.0,4.0443,27.041,62.816,10.4795,9.4166,6.5828,7.2884,6.6249,32.3006,32.1082,35.5499,38.6882,26.9465,26.7859,19.9606,57.6953,87.4062,1.2837,1.2948,0.197,0.0929,5.5828,6.5445,13.0974,12.2285,5.9553,6.8443,2.0,16.3886,2229.3,738.85,1.0731,27901.6282,327003.0
1453,385270,DISHMAN CARBOGEN AMCIS LTD.,5475.2,4638.5,60066.6,370.7,60066.6,3930.3484,7621.6,4900.7,1486.0,1486.0,3230.3,3685.6,1344.5,370.7,1077.0,1585.6,523.7,322.8,22931.6,2421.5,3631.25,4389.1,5281.9,4638.5,1344.5,52445.0,18528.3,22931.6,737.9,2149.3,6854.7,5401.1,4815.9,5427.3212,-2537.8457,-2637.1755,370.7,0.0,621.7,621.7,241.1,1816.9,25.0347,0.0934,0.0084,-1005.8841,2151.138,-676.2214,61.1579,69.7779,8.62,0.7097,6.7705,0.0,0.0,0.0,55.5234,0.0,18.8024,10.3655,15.3087,44.2267,11.3548,6.7705,33.1842,5.5063,0.6232,0.7768,3.8072,0.9871,0.5605,0.6987,0.5071,80.8355,19.4972,0.6323,1.4126,0.1302,0.222,19.576,3.9359,2.8736,9.2516,0.2057,0.2466,2.0,2.7033,47798.3,396.55,1.0943,63032.5329,1135439.0
1454,385397,NAGARJUNA FERTILIZERS & CHEMICALS LTD.,39686.6,16560.4,48246.2,-215.2,48246.2,35243.9625,20757.2,27284.3,17238.9,17238.9,35184.2,38267.3,879.1,-215.2,2915.1,-19284.1,-23160.1,598.1,28456.3,3794.2,28473.81,36715.5,39241.5,16495.7,879.1,27489.0,25784.4,28456.3,86.2,-7113.7,9865.7,39686.6,15900.1,-2331.5556,8317.6004,-565.9448,-215.2,0.0,-168.0,-271.1,-20163.2,733.4,64.2264,0.8489,-1.5881,153.4584,-43.0168,-34.6643,89.6607,97.5174,7.8567,-268.6787,-0.5422,0.0,2.011,0.7063,23.1696,0.0,81.2582,-1.4733,-5.6718,9.5604,-0.6831,-0.5422,1.848,-0.4216,-1.545,-1.9874,6.773,-84.1042,-0.6075,-0.7815,-0.3579,102.0859,83.0502,0.6631,0.7399,1.5048,0.0263,7.1558,1.1286,2.3787,24.155,0.5832,0.6326,1.0,-0.2189,10779.4,28.6,1.1991,15848.7226,12784167.0
1455,385468,ENKEI WHEELS (INDIA) LTD.,4845.0,4785.3,2723.9,107.8,2723.9,882.6874,1171.8,693.4,683.0,683.0,4401.1,4495.2,233.0,107.8,290.0,463.3,142.7,77.1,2935.0,523.0,3957.09,4555.0,4816.3,4647.8,233.0,1552.1,1265.8,2935.0,6.5,325.1,1120.1,4791.8,4864.4,318.2651,-59.9116,-4.1535,107.8,0.0,195.9,195.9,230.3,273.7,378.0455,1.906,1.5425,-23.5687,125.2026,-1.5821,91.3793,93.3331,1.9538,21.9538,2.225,0.0,0.0,0.0,44.5507,0.0,17.9924,16.8451,20.6119,10.7946,4.0433,2.225,5.6491,1.1394,8.8107,17.3955,44.1665,10.7048,4.0959,8.0867,2.148,181.9588,58.2864,1.1176,1.4076,0.9083,0.1215,7.7648,7.2133,4.07,14.5118,1.6663,3.7451,5.0,5.4699,1155.5,505.0,1.0938,8070.7908,96489.0
1456,385601,TUBE INVESTMENTS OF INDIA LTD.,47173.1,46824.2,29753.7,1364.6,29753.7,12973.7717,13004.5,14328.8,5836.4,5836.4,43005.6,43591.4,1283.0,651.6,2600.3,3818.1,2144.3,187.5,11532.7,3883.3,38096.97,44260.0,45808.0,45934.4,1283.0,16749.2,9131.0,11532.7,195.0,-2439.0,2618.5,47081.6,46823.7,46063.8956,-21422.9089,-22106.7867,1364.6,0.0,2014.5,2003.7,2535.1,2464.4,512.8047,1.6138,0.1707,-845.3519,1817.6898,-853.1548,93.8823,95.1611,1.2788,10.9964,2.8928,0.0,0.2781,0.0,33.0389,0.0,15.0851,16.4577,35.1402,8.232000000000001,4.2475,2.8928,5.2242,3.3066,13.2941,11.6528,21.0445,11.2694,8.1818,7.1717,5.3257,45.917,44.8798,0.4178,0.8365,0.5696,0.0129,1.5875,8.3691,4.2009,11.1204,4.3795,5.2571,1.0,9.1405,12629.5,327.0,1.1423,59891.2658,1696994.0
1457,385630,L & T FINANCE HOLDINGS LTD.,4793.4,230.5,91386.1,3678.4,91386.1,0.0,12619.1,4812.4,1879.5632660550457,1871.070374449339,159.2,826.6,0.2,1290.3,4509.5,71.3,3955.3,30300.8,2.4,4509.7,45.19,131.3,1115.0,230.3,0.2,78767.0,0.1,2.4,4551.6,-2265.2,8114.080324324324,4783.8,230.5,812.9036,660.9651,170.6313,3678.4,0.0,3842.1,3822.4,71.1,3762.6,230500.0,0.0618,0.1033,40.1925,49.4317,56.6428,14.278,74.1345,59.8565,0.8690000000000001,76.7388,0.0,0.4368,0.0,0.0044,0.0,14.7992,3.1931,81.5664,94.0814,79.743,76.7388,78.4954,79.2947,6.4691,6.2731,6.4167,5.1521,4.9411,4.7914,4.8894,0.7921,0.0,0.5296,0.531,0.189,0.0254,340.8149,24.648626711362027,26.285142996856447,84.2218,94.0816,1152.5,10.0,2.0507,76288.8,189.55,1.0995,372250.0799,35415879.0
1458,385675,B F INVST. LTD.,380.6,13844.425243445696,7431.5,198.0,7431.5,0.0,339.8,5.1,1879.5632660550457,1871.070374449339,33.1,97.0,4.1,198.0,343.4,-33.1,273.5,188.3,37.4,347.5,11.56,37.2,182.6,-4.4,4.1,7091.7,13.8,37.4,374.6,332.0,8114.080324324324,374.6,13817.893488716241,6.6258,118.6568,3.1174,198.0,0.0,279.5,204.5,-37.2,276.7,0.0,0.0519,0.6841,92.4118,5.1603,7.5882,18.1271,53.1216,34.9945,0.7301,52.0231,0.0,21.5827,0.0,1.1799,0.0,18.3885,1.8705,56.9784,91.3032,53.731,52.0231,72.70100000000002,51.2547,2.6213,2.7032,3.7776,3.7339,2.6213,2.7032,2.6186,-220.4036,0.0,35.0897,43.5641,0.0,33.4487,2311.6667,24.648626711362027,0.0,56.7576,0.0,0.0,5.0,7.4812,7431.0,419.3,1.1931,15355.2086,2155092.0
1459,385965,DEN NETWORKS LTD.,11136.8,10414.3,23845.3,-309.8,23845.3,5040.4469,9742.8,8144.1,5244.0,5244.0,9190.6,9786.7,1442.2,-309.8,465.1,1223.7,-492.7,1953.2,11191.4,1907.3,8860.15,10630.9,11446.6,10361.4,1442.2,14102.5,6781.4,11191.4,321.9,856.9,6104.0,10736.2,10414.3,-1091.5379,2777.526,-310.5881,-309.8,0.0,-131.0,-478.0,-218.5,954.4,153.5715,0.4681,-0.4592,201.9431,-79.3615,-29.628,80.2911,85.4988,5.2077,-1.5306,-2.7818,0.0,4.2154,13.9779,75.6147,0.0,31.2536,-8.8187,-16.2429,17.1261,-4.2921,-2.7818,8.5698,-6.2545,-8.1732,-3.7707,11.6165,-3.67,-5.0018,-2.3076,-2.8224,106.6006,53.8244,1.0361,1.1047,0.6667,0.3582,86.796,2.1091,1.7257,16.0027,0.9601,1.4738,10.0,-3.4299,8106.4,149.55,1.1999,27300.9416,8713833.0
1460,386002,LAXMI COTSPIN LTD.,1420.7,1401.4,1110.7,25.8,1110.7,652.9421,717.5,493.5,379.6,379.6,1279.2,1313.2,74.3,15.5,75.6,130.8,40.7,171.5,891.6,149.9,1260.15,1344.9,1403.5,1401.4,74.3,393.2,393.2,891.6,18.2,196.1,152.5,1420.7,1410.0,225.4677,39.0635,7.6688,25.8,0.0,41.6,41.6,56.5,103.8,356.409,1.3142,1.5344,14.351,82.8316,2.9255,91.1436,93.5661,2.4225,2.2363,1.816,0.0,0.0,0.0,49.5664,0.0,22.6818,10.5404,17.2115,10.5511,2.9281,1.816,7.3063,1.8301,5.9832,5.9372,23.8868,4.1391,2.6442,2.6238,2.4051,653.4987,52.9059,0.8418,1.3801,1.2458,0.0244,3.4196,4.4845,23.865,20.0381,1.6186,3.4637,10.0,1.5687,442.2,17.0,1.1931,291.5104,96000.0
1461,386010,SHARDA CROPCHEM LTD.,15101.7,14737.2,23961.8,1933.9,23961.8,11824.7109,14915.2,9106.1,8301.5,8301.5,13051.7,13193.3,697.9,1753.5,3050.2,3513.2,3007.3,902.2,3783.1,3748.1,10392.31,12050.0,14995.5,14729.3,697.9,9046.6,2255.7,3783.1,333.6,4347.8,3180.8,15070.8,16564.9,3783.4474,-422.3009,-134.5465,1933.9,0.0,2908.6,2902.2,2815.3,2604.6,653.3316,0.7266,0.6425,-13.0881,117.258,1.8248,87.0374,87.9817,0.9443,9.0147,12.8058,0.0,0.0,0.1708,18.6201,0.0,3.7779,25.8344,51.5968,24.8191,19.2177,12.8058,17.2471,13.487,20.794,19.7842,26.6457,28.2276,19.0787,18.1523,9.7793,-202.4295,55.658,0.9405,1.4292,0.163,0.0462,7.5029,2.053,2.3080000000000003,57.7204,4.379,6.7821,10.0,22.5292,10931.9,488.0,1.1464,42394.6106,855710.0
1462,386273,INOX WIND LTD.,2481.8,2124.4,34641.9,-1571.7,34641.9,52198.4059,23304.3,11862.3,12221.6,12221.6,2649.5,4040.6,356.3,-1571.7,-794.0,-697.1,-2130.5,2219.2,5850.8,-437.7,2135.51,3164.8,3881.5,1964.7,356.3,11337.6,4851.5,5850.8,314.0,9005.2,2549.6,2458.4,1952.4,-3259.1915,-27050.8611,2954.8526,-1571.7,0.0,-2185.1,-2383.8,-1053.4,-1841.3,43.7885,0.0623,5.6019,98.8875,11.9143,-10.3207,68.2597,104.0989,35.8392,-6.785,-63.32899999999999,0.0,-1.8049,-43.5915,-81.4028,0.0,-317.8204,185.538,359.0816,-17.6364,-96.0513,-63.32899999999999,-74.1921,-60.8973,-7.1728,-7.5302,-8.8219,-6.7079,-4.7136,-4.9485,-3.7596,512.3854,52.4435,1.1568,1.7562,0.3562,0.1071,32.7079,0.1313,0.9732,3.8371,0.3717,0.4229,10.0,-2.2648,22953.3,152.8,1.1173,32666.3629,2279812.0
1463,386641,EQUITAS HOLDINGS LTD.,135.8,13844.425243445696,17090.9,54.3,17090.9,0.0,1686.6,10.8,1879.5632660550457,1871.070374449339,32.9,32.9,7.0,54.3,95.9,-32.9,95.9,3404.3,521.4,102.9,18.15,37.9,81.5,-2.6,7.0,15404.3,481.2,521.4,135.8,421.2,118.3,135.8,13817.893488716241,34.4937,-17.5921,-4.9016,54.3,0.0,95.9,84.1,-39.9,71.6,0.0,0.008,0.0032,-146.6009,287.4475,246.6009,40.3681,40.3681,0.0,0.7062,39.9853,0.0,4.7619,6.7055,6.8027,0.0,0.0,28.9602,52.7697,75.7732,61.9293,39.9853,52.7246,39.9853,0.3222,0.3222,0.4248,0.569,0.3222,0.3222,0.32,38.594,0.0,33.145,33.1527,0.0,32.916,4716.1082,24.648626711362027,0.0,8.2303,0.0,0.0,10.0,0.2172,16982.8,173.65,1.0745,58044.3546,12140400.0
1464,386769,KALYANI INVESTMENT CO. LTD.,327.8,13844.425243445696,3720.3,154.2,3720.3,0.0,81.5,1.7,1879.5632660550457,1871.070374449339,21.9,172.0,1.0,154.2,304.9,-21.9,154.7,43.7,10.2,305.9,9.41,21.5,173.6,12174.53191413238,1.0,3638.8,7.2,10.2,327.7,79.2,1.6,327.7,13817.893488716241,2.6405,177.4174,3.2421,154.2,0.0,154.8,154.8,-22.9,155.2,0.0,0.0879,2.7399,96.7907,1.4406,3.2093,12.6152,99.0783,86.4631,0.4721,47.0409,0.0,0.0,0.0,0.3269,0.0,49.0683,0.1961,50.4086,93.3191,47.2239,47.0409,47.3459,47.0247,4.2902,4.293,4.3208,4.3069,4.2902,4.293,4.1337,-151.8985,0.0,13.6522,35.4348,0.0,13.6522,322.5581,24.648626711362027,0.0,29.0,0.0,0.0,10.0,82.6059,3787.8,2791.9,1.0746,11969.0143,17270.0
1465,387228,D-LINK (INDIA) LTD.,6442.1,6415.8,3392.3,104.2,3392.3,2310.7526,2948.6,1205.2,1774.4,1774.4,6239.2,6247.7,10.6,82.8,186.7,171.4,173.5,71.0,195.3,197.3,5667.86,6250.2,6332.7,6410.4,10.6,443.7,173.1,195.3,21.2,1409.3,26.8,6437.8,6410.6,112.3853,-554.8399,-9.0455,104.2,0.0,178.2,161.9,160.8,94.6,3706.4125,2.0545,-8.9761,122.8881,-24.8915,1.9265,98.5235,98.6578,0.1342,8.184,1.6175,0.0,8.0588,0.2027,5.3725,0.0,4.3082,29.2448,52.813,3.0627,2.5132,1.6175,1.4685,1.558,5.7858,6.0108,5.457000000000002,9.6876,5.6004,5.8181,3.1987,86.0883,60.1777,1.5005,1.928,0.0,0.1078,7.2238,3.912,5.6275,22.369,33.4243,36.6512,2.0,9.2494,1789.7,153.8,1.1866,5196.1348,3107881.0
1466,387370,S V GLOBAL MILL LTD.,176.5,106.5,1828.8,56.6,1828.8,0.0,1399.4,7.8,1879.5632660550457,1871.070374449339,66.8,66.8,3.1,56.6,83.3,39.7,101.6,111.6,85.4,86.4,11.11,69.7,119.9,102.6,3.1,429.4,81.5,85.4,65.0,1350.4,1.6,176.5,106.5,1.9269,105.4933,3.0799,56.6,0.0,83.3,83.3,36.6,60.6,130.6748,0.0988,2.1795,95.469,1.7438,4.5310000000000015,55.7131,55.7131,0.0,1.5631,32.068000000000005,0.0,0.0,0.0,3.588,0.0,0.0,30.9028,65.5093,48.9518,47.1955,32.068000000000005,34.3343,45.2691,4.5649,3.2337,3.4623,5.8047,4.5649,3.2337,4.4704,23.396,0.0,8.4918,28.786,0.0,5.4918,1397.6829,24.648626711362027,26.285142996856447,24.8592,1.2886,1.3255,5.0,3.5798,1787.1,152.0,1.1773,3272.0255,8272.0
