,co_code,company_name,listed,delisted,delist_date
4134,149537,MOSER BAER INDIA LTD.,1,0,
4135,149588,MOTHER MIRA INDS. LTD.,1,1,2016-08-17
4136,149595,MOTHERCARE (INDIA) LTD.,1,1,1997-02-17
4137,149616,MOTHERSON SUMI SYSTEMS LTD.,1,0,
4138,149624,MOTI ELECTRIC INDS. PVT. LTD.,1,1,2004-07-02
4139,149641,AMBAR PROTEIN INDS. LTD.,1,0,
4140,149705,MOTOR & GENERAL FINANCE LTD.,1,0,
4141,149711,BOSCH LTD.,1,0,
4142,149721,MOTOROL (INDIA) LTD.,1,1,2016-08-31
4143,149722,MOTOROL SPECIALITY OILS LTD.,1,1,2017-08-23
4144,149777,MOULIK FINANCE & RESORTS LTD.,1,1,2017-01-20
4145,149798,MOUNT EVEREST MINERAL WATER LTD. [MERGED],1,1,2015-09-02
4146,149816,MOUNT SHIVALIK INDS. LTD.,1,0,
4147,149872,MOVILEX IRRIGATION LTD.,1,1,2017-12-01
4148,149876,MOVING PICTURE CO. (INDIA) LTD.,1,1,2017-03-31
4149,149899,MPHASIS LTD.,1,0,
4150,149946,MRIGTRISHNA TRADING LTD.,1,1,1997-02-17
4151,149951,MRINAL DYEING & MFG. CO. LTD.,1,1,2004-07-26
4152,149959,MRINAL TEXTURISING INDS. LTD.,1,1,1997-02-17
4153,149974,M R O-TEK REALTY LTD.,1,0,
4154,149993,MRUGESH TRADING LTD.,1,0,
4155,150035,MUDIT FINLEASE LTD.,1,0,
4156,150059,BOMBAY RAYON FASHIONS LTD.,1,0,
4157,150060,MUDRA FINANCIAL SERVICES LTD.,1,0,
4158,150128,MUKAND ENGINEERS LTD.,1,0,
4159,150136,MUKAND LTD.,1,0,
4160,150144,MUKAT PIPES LTD.,1,1,2000-05-31
4161,150146,MUKATI TRANSFORMERS LTD.,1,1,2002-10-21
4162,150148,MUKERIAN PAPERS LTD.,1,1,2000-05-31
4163,150169,MUKESH BABU FINANCIAL SERVICES LTD.,1,0,
4164,150259,MUKESH STEELS LTD.,1,1,2018-05-11
4165,150260,MUKESH STRIPS LTD.,1,1,2018-05-11
4166,150305,MUKTA ARTS LTD.,1,0,
4167,150395,MUKUND SYNTEX LTD.,1,1,2017-05-29
4168,150400,MUKUNDA INDUSTRIAL FINANCE LTD.,1,1,2017-12-01
4169,150468,MULLER & PHIPPS (INDIA) LTD.,1,0,
4170,150573,MULTI ARC INDIA LTD.,1,1,2000-09-27
4171,150599,MULTICOLOUR OFFSET LTD.,1,1,2016-08-17
4172,150611,KRISHNA VENTURES LTD.,1,0,
4173,150628,MULTILAC SURFACE COATING (INDIA) LTD.,1,1,2004-04-20
4174,150725,MULTIPLUS HOLDINGS LTD.,1,0,
4175,150738,MULTIPURPOSE TRADING & AGENCIES LTD.,1,0,
4176,150764,MULTITECH INTERNATIONAL LTD.,1,1,1995-06-05
4177,150848,SAPTAK CHEM & BUSINESS LTD.,1,0,
4178,150939,MUNIS FORGE LTD.,1,1,2016-08-17
4179,150968,MUNJAL SHOWA LTD.,1,0,
4180,150992,MUNOTH CAPITAL MARKETS LTD.,1,0,
4181,150995,MUNOTH FINANCIAL SERVICES LTD.,1,0,
4182,150996,DOCTORS BIOTECH INDIA LTD.,1,1,2018-01-31
4183,150999,MUNOTH COMMUNICATION LTD.,1,0,
4184,151022,MURABLACK INDIA LTD.,1,1,2000-09-12
4185,151026,FRANKLIN INDUSTRIES LTD.,1,0,
4186,151103,MURLI INDUSTRIES LTD.,1,1,2018-08-08
4187,151174,MURUDESHWAR CERAMICS LTD.,1,0,
4188,151196,MURUGAPPA ELECTRONICS LTD. [MERGED],1,1,1993-02-26
4189,151251,M F S INTERCORP LTD.,1,0,
4190,151314,MUTHOOT CAPITAL SERVICES LTD.,1,0,
4191,151382,MUZAFFARNAGAR STEELS LTD.,1,1,2004-04-20
4192,151389,M F L INDIA LTD.,1,0,
4193,151390,KOFFEE BREAK PICTURES LTD.,1,0,
4194,151398,MY MONEY SECURITIES LTD.,1,0,
4195,151455,MADHAV INFRA PROJECTS LTD.,1,0,
4196,151476,HEIDELBERG CEMENT INDIA LTD.,1,0,
4197,151503,MYSORE KIRLOSKAR LTD.,1,1,2008-02-22
4198,151512,MYSORE PAPER MILLS LTD.,1,0,
4199,151513,MYSORE PETRO CHEMICALS LTD.,1,1,2000-03-01
4200,151655,N B FOOTWEAR LTD.,1,0,
4201,151659,N B I INDUSTRIAL FINANCE CO. LTD.,1,0,
4202,151714,N C C BLUE WATER PRODUCTS LTD.,1,0,
4203,151715,N C C FINANCE LTD.,1,0,
4204,151742,NIMBUS PROJECTS LTD.,1,0,
4205,151756,N C L INDUSTRIES LTD.,1,0,
4206,151757,N C L MARBLES & GRANITES LTD.,1,1,2004-07-02
4207,151759,N C L RESEARCH & FINANCIAL SERVICES LTD.,1,0,
4208,151760,N C L SECCOLOR LTD. [MERGED],1,1,2004-02-26
4209,151797,GAYATRI SUGARS LTD.,1,0,
4210,151834,N D A SECURITIES LTD.,1,0,
4211,151876,N D METAL INDS. LTD.,1,0,
4212,151944,N E P C AGRO FOODS LTD.,1,1,2017-09-15
4213,151946,N E P C INDIA LTD.,1,1,2018-08-08
4214,151949,NATIONAL WIND POWER CORPN. LTD.,1,1,2000-09-20
4215,151950,N E P C TEA GARDEN LTD. [MERGED],1,1,1995-05-22
4216,151951,N E P C TEXTILES LTD.,1,1,2017-09-15
4217,151989,N G INDUSTRIES LTD.,1,0,
4218,151997,N G L FINE-CHEM LTD.,1,0,
4219,152087,N I I T LTD.,1,0,
4220,152228,N K INDUSTRIES LTD.,1,0,
4221,152571,N P CHEWING GUMS LTD.,1,1,2004-04-20
4222,152605,N P R FINANCE LTD.,1,0,
4223,152640,N R AGARWAL INDS. LTD.,1,0,
4224,152643,N R B BEARINGS LTD.,1,0,
4225,152653,N R C LTD.,1,1,2018-08-08
4226,152699,N R INTERNATIONAL LTD.,1,0,
4227,152743,N R S TEXTILE MILLS LTD.,1,1,2004-07-02
4228,152850,N S L LTD. [MERGED],1,1,1998-08-14
4229,153187,NACHMO KNITEX LTD.,1,0,
4230,153197,NACRO CHEMICALS LTD.,1,1,2004-07-02
4231,153269,NAGA DHUNSERI GROUP LTD.,1,0,
4232,153355,NAGARJUNA AGRI TECH LTD.,1,0,
4233,153357,N A C L INDUSTRIES LTD.,1,0,
4234,153365,NAGARJUNA COATED TUBES LTD.,1,1,1991-11-19
4235,153366,N C C LTD.,1,0,
4236,153370,NAGARJUNA DRUGS LTD.,1,1,2016-08-17
4237,153375,NAGARJUNA FERTILIZERS & CHEMICALS LTD. [MERGED],1,1,2011-08-29
4238,153376,NAGARJUNA FINANCE LTD.,1,1,2000-09-20
4239,153390,ERGON POWER CORPN. LTD.,1,1,2016-08-17
4240,153393,NAGARJUNA JIYO INDS. LTD.,1,1,1997-02-17
4241,153533,NAGPUR ALLOY CASTINGS LTD. [MERGED],1,1,1998-02-13
4242,153567,NAGPUR POWER & INDS. LTD.,1,0,
4243,153595,NAGREEKA EXPORTS LTD.,1,0,
4244,153598,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,1,0,
4245,153622,NAHAR POLY FILMS LTD.,1,0,
4246,153624,NAHAR FIBRES LTD. [MERGED],1,1,1999-06-19
4247,153631,NAHAR INDUSTRIAL ENTERPRISES LTD.,1,0,
4248,153633,NAHAR INTERNATIONAL LTD. [MERGED],1,1,2005-04-21
4249,153642,NAHAR SPINNING MILLS LTD.,1,0,
4250,153643,NAHAR SUGAR & ALLIED INDS. LTD. [MERGED],1,1,2000-05-31
4251,153748,NAINA SEMICONDUCTORS LTD.,1,1,2018-07-04
4252,153801,NAISARGIK AGRITECH (INDIA) LTD.,1,0,
4253,153868,NAKODA LTD.,1,0,
4254,153929,NALCO WATER INDIA LTD.,1,1,2001-05-12
4255,153935,NALIN CHEMICALS LTD.,1,1,2004-04-20
4256,153939,NALIN LEASE FINANCE LTD.,1,0,
4257,153994,B G I L FILMS & TECHNOLOGIES LTD.,1,0,
4258,154000,NAM SECURITIES LTD.,1,0,
4259,154065,NAMASTE EXPORTS LTD.,1,1,2017-09-15
4260,154091,NAMDANG TEA CO. (INDIA) LTD. [MERGED],1,1,1996-01-23
4261,154181,NAMTECH ELECTRONIC DEVICES LTD.,1,1,2002-01-17
4262,154314,NANDAN DENIM LTD.,1,0,
4263,154598,NAPA PAPERS LTD.,1,1,2004-04-20
4264,154634,NARAIN JEWELS INTL. LTD.,1,1,2004-07-02
4265,154650,NARAINGARH SUGAR MILLS LTD.,1,0,
4266,154681,NARANG INDUSTRIES LTD.,1,1,2017-08-23
4267,154791,NARAYANI STEELS LTD.,1,0,
4268,154893,NARENDRA PROPERTIES LTD.,1,0,
4269,155015,NARIMAN POINT CHEMICAL INDS. LTD.,1,1,2016-08-17
4270,155017,NARIMAN POINT HOLDINGS LTD.,1,1,1993-01-07
4271,155050,MAHAVIR GREEN CROP LTD.,1,0,
4272,155066,NARMADA CEMENT CO. LTD. [MERGED],1,1,2000-09-06
4273,155067,NARMADA CHEMATUR PETROCHEMICALS LTD. [MERGED],1,1,2007-03-15
4274,155104,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.,1,0,
4275,155258,JAY MAHESH INFRAVENTURES LTD.,1,0,
4276,155319,NASHVILLE INVESTMENT & TRDG. CO. LTD.,1,1,2004-01-14
4277,155417,NATCO ECONOMICALS LTD.,1,0,
4278,155419,NATCO LABORATORIES LTD. [MERGED],1,1,1996-04-19
4279,155423,NATCO PHARMA LTD.,1,0,
4280,155424,NATCO POLYPLAST LTD.,1,1,2016-08-17
4281,155448,NATH BIO-GENES (INDIA) LTD.,1,0,
4282,155467,NATH PULP & PAPER MILLS LTD.,1,1,2000-09-15
4283,155471,TECHINDIA NIRMAN LTD.,1,0,
4284,155509,S J V N LTD.,1,0,
4285,155529,NATIONAL ALUMINIUM CO. LTD.,1,0,
4286,155536,NATIONAL AUTO ACCESSORIES LTD.,1,1,2016-08-17
4287,155548,N B C C (INDIA) LTD.,1,0,
4288,155581,NATIONAL FERTILIZERS LTD.,1,0,
4289,155584,NATIONAL FLASK INDS. LTD.,1,1,2017-12-01
4290,155590,NATIONAL GENERAL INDS. LTD.,1,0,
4291,155600,N H P C LTD.,1,0,
4292,155630,N M D C LTD.,1,0,
4293,155636,NOCIL LTD.,1,0,
4294,155637,NATIONAL OXYGEN LTD.,1,0,
4295,155641,NATIONAL PEROXIDE LTD.,1,1,2000-05-31
4296,155645,NATIONAL PLASTIC INDS. LTD.,1,0,
4297,155647,NATIONAL PLYWOOD INDS. LTD.,1,0,
4298,155674,NATIONAL STEEL & AGRO INDS. LTD.,1,0,
4299,155678,NATIONAL SWITCHGEARS LTD.,1,1,2018-01-31
4300,155695,N T P C LTD.,1,0,
4301,155706,NATIONAL STANDARD (INDIA) LTD.,1,0,
4302,155727,ROYAL INDIA CORPN. LTD.,1,0,
4303,155756,NATRAJ PROTEINS LTD.,1,0,
4304,155795,NATURA HUE CHEM LTD.,1,0,
4305,155800,NATURAL BIOCON (INDIA) LTD.,1,1,2004-07-02
4306,155801,NATURAL CAPSULES LTD.,1,0,
4307,155837,NATURAL STONE EXPORTS LTD.,1,1,2016-08-17
4308,155871,NATURITE AGRO PRODUCTS LTD.,1,0,
4309,155948,NAV CHROME LTD. [MERGED],1,1,1997-01-27
4310,155989,NAVA BHARAT ENTERPRISES LTD.,1,1,1997-10-14
4311,155990,NAVA BHARAT VENTURES LTD.,1,0,
4312,156037,NAVAL TECHNOPLAST INDS. LTD.,1,1,2017-12-01
4313,156111,NAVCOM INDUSTRIES LTD.,1,1,2018-05-11
4314,156122,NAVDEEP POLYMERS LTD. [MERGED],1,1,1993-11-27
4315,156190,NAVEEN TEXTILES LTD.,1,1,1997-02-17
4316,156347,NAVKAR BUILDERS LTD.,1,0,
4317,156405,NAVKETAN MERCHANTS LTD.,1,0,
4318,156454,NAVNEET EDUCATION LTD.,1,0,
4319,156578,NAVSARI COTTON & SILK MILLS LTD.,1,1,2004-01-14
4320,156690,NAYAGARA PAPER PRODUCTS (INDIA) LTD.,1,1,2018-05-11
4321,156873,NEDUNGADI BANK LTD. [MERGED],1,1,2002-10-01
4322,156969,NEELACHAL TECHNOLOGIES LTD.,1,1,2016-12-13
4323,157017,NEELAMALAI AGRO INDS. LTD.,1,0,
4324,157104,NEELKANTH MOTELS & HOTELS LTD.,1,1,2018-08-21
4325,157111,NEELKANTH ROCKMINERALS LTD.,1,0,
4326,157165,NEW MARKETS ADVISORY LTD.,1,0,
4327,157217,NEERAJ PAPER MKTG. LTD.,1,0,
4328,157335,NEHA EXPORTS LTD.,1,1,2004-07-02
4329,157348,NEHA INTERNATIONAL LTD.,1,0,
4330,157413,NEIL INDUSTRIES LTD.,1,0,
4331,157436,NELCAST LTD.,1,0,
4332,157438,NELCO LTD.,1,0,
4333,157556,NEO INTEX MILLS LTD.,1,1,2004-01-14
4334,157577,NEO CORP INTL. LTD.,1,0,
4335,157599,COUNTRY CONDO'S LTD.,1,0,
4336,157604,NEOGEM INDIA LTD.,1,0,
4337,157660,NEOTECH SOLUTIONS & SECURITIES LTD.,1,1,2004-07-02
4338,157705,NEPTUNE EXPORTS LTD.,1,0,
4339,157795,NESCO LTD.,1,0,
4340,157827,NESTLE INDIA LTD.,1,0,
4341,157841,NET 4 INDIA LTD.,1,1,2018-09-11
4342,158019,NETVISTA VENTURE LTD.,1,1,2018-09-11
4343,158026,NETWEST FINANCE LTD.,1,1,2004-07-02
4344,158052,NETWORK LTD.,1,1,1999-03-17
4345,158081,MONARCH NETWORTH CAPITAL LTD.,1,0,
4346,158089,NEULAND LABORATORIES LTD.,1,0,
4347,158138,NEVTIA SPINNERS LTD.,1,1,2004-07-02
4348,158220,PERFECT-OCTAVE MEDIA PROJECTS LTD.,1,0,
4349,158241,NEW CENTURY LEASING & INVST. LTD.,1,1,1995-06-05
4350,158250,NEW CITY CREDIT & INVST. LTD.,1,1,2004-01-14
4351,158295,NEW DELHI TELEVISION LTD.,1,0,
4352,158312,NEW ERA ALKALOIDS & EXPORT LTD.,1,1,2004-04-20
4353,158347,NEW ERA URBAN AMENITIES LTD.,1,1,2004-07-02
4354,158415,SRI ARUMUGA ENTERPRISE LTD.,1,1,2018-07-04
4355,158427,NEW INDIA ASSURANCE CO. LTD.,1,0,
4356,158448,NEW INDIA INDS. LTD.,1,1,2004-04-20
4357,158497,NEW LIGHT APPARELS LTD.,1,0,
4358,158566,NEW PLASTOMERS INDIA LTD.,1,1,2004-07-02
4359,158595,SPRINGFORM TECHNOLOGY LTD.,1,0,
4360,158596,SAHYADRI INDUSTRIES LTD.,1,0,
4361,158703,NEW WORLD MEDICAL (INDIA) LTD.,1,1,2004-07-02
4362,158780,NEWGEN SOFTWARE TECHNOLOGIES LTD.,1,0,
4363,158866,NEWTON ENGINEERING & CHEMICALS LTD.,1,1,2004-01-14
4364,158892,NEXCEN SOFTECH LTD.,1,1,2018-05-11
4365,158913,NEXXOFT INFOTEL LTD.,1,1,2018-05-11
4366,158951,NEXUS COMMODITIES & TECHNOLOGIES LTD.,1,0,
4367,158974,NEXUS SOFTWARE LTD.,1,1,2017-08-23
4368,158981,NEYCER INDIA LTD.,1,0,
4369,158982,N L C INDIA LTD.,1,0,
4370,159039,NICCO BATTERIES LTD. [MERGED],1,1,1996-01-29
4371,159040,NICCO CORPN. LTD.,1,0,
4372,159045,NICCO INDUSTRIES LTD. [MERGED],1,1,1995-07-20
4373,159048,NICCO PARKS & RESORTS LTD.,1,0,
4374,159052,NICCO UCO ALLIANCE CREDIT LTD.,1,0,
4375,159120,PIRAMAL ENTERPRISES LTD.,1,0,
4376,159194,NIDHI GRANITES LTD.,1,0,
4377,159216,NIDHI POLYESTER LTD.,1,1,2012-01-11
4378,159349,NIHON ELECTRONICS LTD.,1,1,1995-06-05
4379,159356,NIHON NIRMAN LTD.,1,1,1997-10-15
4380,159383,NIJJER AGRO FOODS LTD.,1,0,
4381,159439,NIKHIL ADHESIVES LTD.,1,0,
4382,159553,NIKKI GLOBAL FINANCE LTD.,1,0,
4383,159601,NIKUMBH DAIRY PRODUCTS LTD.,1,1,2004-07-02
4384,159636,NILA INFRASTRUCTURES LTD.,1,0,
4385,159642,NILACHAL REFRACTORIES LTD.,1,0,
4386,159676,EMPORIS PROJECTS LTD.,1,1,2018-07-04
4387,159677,PADMANABH INDUSTRIES LTD.,1,0,
4388,159683,NILE LTD.,1,0,
4389,159783,NILKAMAL LTD.,1,0,
4390,159789,NILKANTH ENGINEERING LTD.,1,0,
4391,159803,NILNITA CHEMICALS LTD. [MERGED],1,1,1997-09-23
4392,159822,NILSIN ULTRACHEM LTD.,1,1,1997-02-17
4393,159868,NIMBUS INDUSTRIES LTD.,1,0,
4394,160088,NIRA PULP & PAPER MILLS LTD.,1,1,1993-06-04
4395,160107,NIRAJ ISPAT INDS. LTD.,1,0,
4396,160118,NIRAJ PETROCHEMICALS LTD.,1,1,1997-10-02
4397,160177,NIRAV COMMERCIALS LTD.,1,0,
4398,160251,NIRLON LTD.,1,1,2002-01-19
4399,160259,NIRMA LTD.,1,1,2012-03-28
4400,160320,TECHTREK INDIA LTD.,1,0,
4401,160379,NIRMAN CEMENTS LTD.,1,1,2018-05-11
4402,160392,NIRMAN MECHANICAL ERECTORS LTD.,1,1,1990-01-12
4403,160459,NIRUP SYNCHROME LTD.,1,1,2002-10-21
4404,160503,NIRYAT-SAM APPARELS (INDIA) LTD.,1,1,2009-06-11
4405,160566,NISHA SYNTHETICS LTD.,1,1,1997-02-17
4406,160615,NISHANT PAPER MILLS LTD.,1,1,2004-07-02
4407,160739,NISSAN COPPER LTD.,1,1,2018-05-30
4408,160774,NISU FINCAP LTD.,1,1,2004-04-20
4409,160802,NITCO LTD.,1,0,
4410,160874,NITIN FIRE PROTECTION INDS. LTD.,1,0,
4411,160886,NITIN INDUSTRIES LTD.,1,1,2018-01-31
4412,160920,NITIN SPINNERS LTD.,1,0,
4413,161026,NIVEDITA MERCANTILE & FINANCING LTD.,1,0,
4414,161031,NIVENA INDUSTRIES & EXPORTS LTD.,1,1,2004-04-20
4415,161037,NIVI TRADING LTD.,1,0,
4416,161059,NIWAS SPINNING MILLS LTD.,1,0,
4417,161076,VEERHEALTH CARE LTD.,1,1,1997-08-06
4418,161127,NOBLE BROTHERS IMPEX LTD.,1,1,2016-08-17
4419,161147,NOBLE EXPLOCHEM LTD.,1,0,
4420,161186,NOBLE POLYMERS LTD.,1,0,
4421,161222,NODURON FOUNDRIES LTD.,1,1,1992-04-18
4422,161223,NOEL AGRITECH LTD.,1,1,2016-08-17
4423,161247,NOIDA MEDICARE CENTRE LTD.,1,1,2018-07-04
4424,161258,NOIDA TOLL BRIDGE CO. LTD.,1,0,
4425,161350,NORBEN TEA & EXPORTS LTD.,1,0,
4426,161421,NORRIS MEDICINES LTD.,1,0,
4427,161431,NORTECH INDIA LTD.,1,1,2002-10-21
4428,161507,NORTH EASTERN CARRYING CORPN. LTD.,1,0,
4429,161589,NORTH STAR GEMS (INDIA) LTD.,1,1,2004-04-20
4430,161626,NETTLINX LTD.,1,0,
4431,161646,NORTHERN DIGITAL EXCHANGES LTD. [MERGED],1,1,1996-01-29
4432,161695,NORTHERN PROJECTS LTD.,1,1,2004-05-13
4433,161728,NORTHLAND SUGAR COMPLEX LTD.,1,1,1997-10-15
4434,161729,NORTHLINK FISCAL & CAPITAL SERVICES LTD.,1,0,
4435,161779,NOURITRANS EXIM LTD.,1,0,
4436,161788,NOUVEAU GLOBAL VENTURES LTD.,1,0,
4437,161820,NOVA ELECTRO MAGNETICS LTD.,1,1,2017-03-24
4438,161833,MIDWEST GOLD LTD.,1,0,
4439,161840,NOVA INTERNATIONAL LTD.,1,1,2004-07-02
4440,161841,NOVA IRON & STEEL LTD.,1,1,2016-07-04
4441,161853,G S L NOVA PETROCHEMICALS LTD.,1,1,2015-04-22
4442,161858,NOVA PUMECH LTD.,1,1,2004-04-20
4443,161866,NOVA STEELS (INDIA) LTD.,1,1,2016-11-22
4444,161867,NOVA SURGIKOS LTD.,1,1,2004-04-20
4445,161878,NOVA UDYOG LTD.,1,1,1996-04-02
4446,161904,NOVARTIS INDIA LTD.,1,1,2003-05-01
4447,162002,SPISYS LTD.,1,0,
4448,162024,NOVOPAN INDUSTRIES LTD.,1,1,2014-11-10
4449,162027,NOVOTEX INDUSTRIES LTD.,1,1,2002-03-14
4450,162064,NU TECH AGROS LTD.,1,1,2004-07-02
4451,162065,NU TECH ORGANIC CHEMICALS LTD.,1,1,2004-07-02
4452,162104,NUBAL (INDIA) LTD.,1,1,2017-08-23
4453,162110,NUBOARD MANUFACTURING CO. LTD. [MERGED],1,1,1991-06-22
4454,162111,PRESSMAN ADVERTISING LTD.,1,0,
4455,162116,NUCHEM LTD.,1,1,2017-05-12
4456,162140,ASIT C. MEHTA FINANCIAL SERVICES LTD.,1,0,
4457,162142,NUCLEUS SOFTWARE EXPORTS LTD.,1,0,
4458,162161,NUCOR WIRES LTD.,1,1,2008-02-22
4459,162172,NUFAB INDUSTRIES LTD.,1,1,2004-07-02
4460,162225,NUMECH EMBALLAGE LTD.,1,1,2017-08-23
4461,162229,SWELECT ENERGY SYSTEMS LTD.,1,0,
4462,162241,NUMERO UNO PROJECTS LTD.,1,1,2017-12-01
4463,162371,NUTECH GLOBAL LTD.,1,0,
4464,162387,NUTRAPLUS INDIA LTD.,1,0,
4465,162457,A A R V INFRATEL LTD.,1,0,
4466,162488,O C L INDIA LTD.,1,0,
4467,162540,O K PLAY INDIA LTD.,1,0,
4468,162553,O M C COMPUTERS LTD.,1,1,1996-04-02
4469,162603,O P G METALS & FINSEC LTD.,1,1,2004-04-20
4470,162802,OASIS SECURITIES LTD.,1,0,
4471,162851,OBEROI PLASTICS LTD.,1,1,2002-07-03
4472,162878,OBJECTONE INFORMATION SYSTEMS LTD.,1,0,
4473,162905,OCEAN AGRO (INDIA) LTD.,1,0,
4474,162938,OCEAN INFRASTRUCTURE LTD.,1,1,2018-01-31
4475,162940,OCEAN KNITS LTD.,1,1,1997-02-17
4476,163007,OCEANIC FOODS LTD.,1,0,
4477,163009,OCEANIC INVESTMENTS LTD.,1,1,2004-01-14
4478,163013,OCEANIC MAGNETICS LTD.,1,1,1997-02-17
4479,163050,GUJARAT COTEX LTD.,1,1,1997-05-21
4480,163052,PRITHVI EXCHANGE (INDIA) LTD.,1,0,
4481,163053,OCTAL CREDIT CAPITAL LTD.,1,0,
4482,163064,OCTANORM INDIA LTD.,1,1,2004-04-20
4483,163126,ODISSI SECURITIES LTD. [MERGED],1,1,2003-08-07
4484,163136,ODYSSEY CORPORATION LTD.,1,0,
4485,163146,ODYSSEY TECHNOLOGIES LTD.,1,0,
4486,163150,ODYSSEY VIDEO COMMUNICATIONS LTD.,1,1,2018-07-04
4487,163226,OIL & NATURAL GAS CORPN. LTD.,1,0,
4488,163228,OIL COUNTRY TUBULAR LTD.,1,0,
4489,163229,OIL INDIA LTD.,1,0,
4490,163265,OJAS TECHNOCHEM PRODUCTS LTD.,1,1,2006-11-17
4491,163280,OKARA LEASING & INVST. LTD.,1,1,2004-07-02
4492,163386,OLYMPIA CAPITALS LTD.,1,1,2018-05-11
4493,163397,OLYMPIA INDUSTRIES LTD.,1,0,
4494,163406,OLYMPIC CARDS LTD.,1,0,
4495,163418,OLYMPIC MANAGEMENT & FINANCIAL SERVICES LTD.,1,1,2018-07-04
4496,163423,OLYMPIC OIL INDS. LTD.,1,0,
4497,163534,OM METALS INFRAPROJECTS LTD.,1,0,
4498,163637,OM SINDHOORI CAPITAL INVESTMENTS LTD. [MERGED],1,1,2000-09-25
4499,163638,OM SINDOORI HOTELS LTD. [MERGED],1,1,2000-04-26
4500,163670,OMFURN INDIA LTD.,1,0,
4501,163701,OMAX AUTOS LTD.,1,0,
4502,163705,OMAXE LTD.,1,0,
4503,163714,OMEGA AG-SEEDS (PUNJAB) LTD.,1,0,
4504,163753,OMEGA INTERACTIVE TECHNOLOGIES LTD.,1,0,
4505,163762,OMEGA LABORATORIES LTD.,1,1,2016-08-17
4506,163868,OMKAR OVERSEAS LTD. (GUJARAT),1,0,
4507,163869,OMKAR PHARMACHEM LTD.,1,0,
4508,163902,OMNI (INDIA) LTD.,1,1,1993-02-25
4509,163906,OMNI AX`S SOFTWARE LTD.,1,0,
4510,163916,OMNI DYE-CHEM EXPORTS LTD.,1,1,2017-12-01
4511,163972,OMNITECH INFOSOLUTIONS LTD.,1,1,2018-08-08
4512,163975,OMNITEL INDUSTRIES LTD.,1,1,1995-06-05
4513,163976,OMNITEX INDUSTRIES (INDIA) LTD.,1,0,
4514,164108,ONIDA FINANCE LTD.,1,0,
4515,164111,SAKA LTD.,1,0,
4516,164112,ONIDA SAVAK LTD. [MERGED],1,1,2000-03-01
4517,164173,VIRGO GLOBAL LTD.,1,0,
4518,164193,ONMOBILE GLOBAL LTD.,1,0,
4519,164219,ONTRACK SYSTEMS LTD.,1,1,2018-07-04
4520,164242,ONWARD TECHNOLOGIES LTD.,1,0,
4521,164296,OPAL TRADING LTD.,1,1,2004-01-14
4522,164370,OPTEL TELECOMMUNICATIONS LTD.,1,1,1999-03-17
4523,164456,OPTO CIRCUITS (INDIA) LTD.,1,0,
4524,164499,ORACLE CREDIT LTD.,1,0,
4525,164563,ORBIT EXPORTS LTD.,1,0,
4526,164578,ORBIT MULTIMEDIA LTD.,1,1,2017-08-23
4527,164583,ORBIT POLYESTER LTD.,1,1,2016-08-17
4528,164612,FRUITION VENTURE LTD.,1,0,
4529,164613,KALPAVRIKSHA INDUSTRIES LTD.,1,1,2017-08-23
4530,164629,ORCHID PHARMA LTD.,1,0,
4531,164646,TATA CONSULTANCY SERVICES LTD.,1,0,
4532,164666,ORDE INDUSTRIES LTD.,1,1,2004-07-02
4533,164675,SAIANAND COMMERCIAL LTD.,1,0,
4534,164697,ORGANIC CHEMOILS LTD.,1,1,2004-07-02
4535,164698,ORGANIC COATINGS LTD.,1,0,
4536,164716,ORGANTO TRADES & FINANCE LTD.,1,1,1995-06-05
4537,164740,ORIENT ABRASIVES LTD.,1,0,
4538,164751,ORIENT BEVERAGES LTD.,1,0,
4539,164761,ORIENT CEMENT LTD.,1,0,
4540,164762,ORIENT BELL LTD.,1,0,
4541,164764,UNIFRAX INDIA PVT. LTD.,1,1,2003-07-07
4542,164789,ORIENT FABRITEX LTD.,1,1,2004-07-02
4543,164810,ORIENT INFORMATION TECHNOLOGY LTD. [MERGED],1,1,2009-02-04
4544,164828,ORIENT ORGANICS LTD.,1,1,1997-02-17
4545,164832,ORIENT PAPER & INDS. LTD.,1,0,
4546,164839,ORIENT PRESS LTD.,1,0,
4547,164859,ORIENT SYNTEX LTD.,1,1,2016-12-13
4548,164867,ORIENT TRADELINK LTD.,1,0,
4549,164872,ORIENT VEGETEXPO LTD. [MERGED],1,1,2004-07-02
4550,164888,ORIENTAL BANK OF COMMERCE,1,0,
4551,164895,ORIENTAL CARBON & CHEMICALS LTD.,1,0,
4552,164907,ORICON ENTERPRISES LTD.,1,0,
4553,164948,ORIENTAL HOTELS LTD.,1,0,
4554,164949,ORIENTAL HOUSING DEVP. FINANCE CORPN. LTD.,1,1,2004-07-02
4555,164953,ORIENTAL INDUSTRIAL INVST. CORPN. LTD.,1,1,2017-08-23
4556,164985,ORIENTAL REMEDIES & HERBALS LTD.,1,1,2018-07-04
4557,165018,ORIENTAL TRIMEX LTD.,1,0,
4558,165020,ORIENTAL VENEER PRODUCTS LTD.,1,0,
4559,165028,ORIGIN AGROSTAR LTD.,1,1,2016-09-12
4560,165049,ORIND EXPORTS LTD.,1,1,2017-12-01
4561,165059,ORION ACIDS & CHEMICALS LTD.,1,1,2016-08-17
