,sa_total_income,sa_sales,sa_total_assets,sa_pat,sa_total_liabilities,sa_gross_working_capital_cosm,sa_current_assets_incl_st_invest_loans,sa_current_liabilities,sa_cash_bal,sa_st_trade_bills_receivables,sa_debtors_more_6m,sa_st_trade_receivables,sa_nf_operating_expenses,sa_f_operating_expenses,sa_dep_owned_ast,sa_retained_profits,sa_pbit,sa_interest_inc,sa_interest_exp,sa_st_inventories,sa_pbdita_net_of_peoifi,sa_pbpt_net_of_peoi,sa_total_capital,sa_gross_fixed_assets,sa_pbdita,sa_cost_of_goods_sold,sa_cost_of_sales,sa_total_expense,sa_net_sales,sa_depreciation,sa_non_current_assets,sa_net_fixed_assets,sa_gross_fixed_assets.1,sa_non_fin_services_inc,sa_inc_fin_serv,sa_net_working_capital,sa_non_current_liabilities,sa_tot_inc_net_of_pe,sa_sales_n_chg_in_stk,sa_chg_in_assets_with_no_chg_in_efficiency,sa_chg_in_efficiency_with_no_chg_in_assets,sa_chg_in_efficiency_on_chg_in_assets,sa_reported_pat,sa_diff_in_pat,sa_pbpt,sa_pbt,sa_pbit_net_of_peoifi,sa_cash_profit,sa_equity_div_inc_dist_pc_pat,sa_sales_net_fixed_assets,sa_total_income_avg_tot_asset_net_miscexp_now_reval,sa_chg_in_efficiency_in_use_of_assets,sa_pc_chg_in_efficiency_with_no_chg_in_assets,sa_pc_chg_in_assets_with_no_chg_in_efficiency,sa_pc_chg_in_efficiency_on_chg_in_assets,sa_total_div_pc_pat,sa_total_interest_exp,sa_nf_oper_exp_pc_total_exp,sa_f_oper_exp_pc_total_exp,sa_fin_serv_exp_pc_total_exp,sa_pbpt_net_of_peoi_inc_fin_serv,sa_pat_cont_ops_pc_inc_cont_ops,sa_pat_discont_ops_pc_inc_discont_ops,sa_total_provisions_pc_pbdita,sa_write_offs_pc_pbdita,sa_depreciation_pc_pbdita,sa_amortisation_pc_pbdita,sa_fin_serv_exp_pc_pbdita,sa_prov_direct_tax_pc_pbdita,sa_pat_pc_pbdita,sa_pbdita_pc_total_inc,sa_pbt_pc_total_inc,sa_pat_pc_total_inc,sa_cash_profit_pc_total_inc,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_pat_net_of_pe_pc_avg_networth,sa_pat_pc_avg_networth,sa_cash_profit_pc_avg_networth,sa_pbpt_net_of_peoi_pc_avg_capital_employed,sa_pat_net_of_pe_pc_avg_capital_employed,sa_pat_pc_avg_capital_employed,sa_pat_net_of_pe_pc_avg_tot_asset_net_menow_reval,sa_pc_chg_in_profitability_with_no_chg_in_income,sa_st_trade_bills_receivables_pc_current_assets_incl_st_invest_loans,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cash_n_bank_no_fd_security_current_liab_n_prov,sa_cash_n_bank_no_fd_security_cost_of_sales_per_day,sa_rawmat_stores_spares_avg_stk_rawmat_stores,sa_cost_of_goods_sold_avg_stk_fg,sa_sales_avg_debtors,sa_creditors_turnover,sa_total_inc_net_of_pe_compensation_to_empl,sa_sales_avg_gfa_net_of_reval,sa_sales_net_repairs_avg_nfa_net_of_reval,equity_facevalue_on_stkdate,eps_on_stkdate,equity_bv_on_stkdate,high_price,stock_returns,market_cap,pe,pb,traded_qty,delisted
3642,20.2,0.1,114.8,1.6,114.8,4199.8,80.9,59.5,0.2,77.2,,77.2,8.2,17.2,0.1,1.6,11.9,2.6,8.7,,-8.1,2.9,51.4,0.2,12.0,1.95,8.3,18.6,0.1,0.1,33.9,0.1,0.2,0.1,20.1,21.4,,20.2,0.1,2.7917,6.4176,1.9907,1.6,0.0,2.9,2.9,-8.2,1.7,0.0,100.0,0.1518,0.3556,57.2999,24.9261,42.7001,0.0,8.7,44.086000000000006,92.4731,48.3871,0.1443,7.9208,0.0,0.0,0.0,0.8333,0.0,75.0,10.8333,13.3333,59.4059,14.3564,7.9208,8.4158,7.9208,2.9358,2.9358,3.1193,2.2402,1.236,1.236,1.2026,226.7327,95.4265,1.3176,1.3597,0.9548,0.0067,17.5904,,,0.002,0.0,11.2222,0.6667,2.0,10.0,0.4475,55.8,34.9,1.1046,179.386,128.5,3.2148,7035.0,False
3643,187.7,185.0,249.9,22.3,249.9,73.1554,175.3,93.4,0.6,121.9,38.8,121.9,142.6,150.6,3.7,22.3,41.8,0.5,4.6,4.7,44.2,33.0,1.0,80.8,45.5,119.68,144.4,167.2,181.7,3.7,74.6,50.8,80.8,185.0,0.5,59.7,42.5,187.5,186.8,12.7335,47.0914,4.8751,22.3,0.0,33.8,33.8,40.5,25.2,0.0,364.1732,0.8326,3.0591,72.7843,19.6808,7.919,0.0,4.6,85.2871,90.0718,4.7847,66.0,11.8807,0.0,0.0,0.0,8.1319,0.0,17.5824,25.2747,49.011,24.2408,18.0075,11.8807,13.4257,12.5333,21.3831,20.2912,22.9299,18.5341,13.1985,12.5246,10.4236,46.8158,69.5379,1.3179,1.5648,0.8722,0.14,37.41,,31.4947,2.1059,4.0864,7.0755,2.4262,3.9112,10.0,2.1709,240.3,64.8,1.1019,655.4538,27.8916,2.7276,1884000.0,False
3644,2534.1,2510.7,5216.7,25.3,5216.7,2247.698,2767.0,1452.0,0.6,887.8,585.0,887.8,2576.7,2675.2,74.3,25.3,136.7,0.9,94.9,1136.7,315.1,147.4,646.8,1217.7,211.0,1871.24,2288.2,2889.9,2162.2,74.3,2449.7,644.1,1217.7,470.4,5.1,1275.6,521.4,2515.8,2891.8,-174.0635,437.1927,-33.0292,25.3,0.0,38.2,33.8,240.8,108.6,0.0,389.7997,0.4986,-0.5539999999999999,190.0012,-75.6469,-15.4214,0.0,94.9,89.1623,92.5707,3.4084,28.901999999999997,0.9984,0.0,0.0,2.0853,35.2133,0.0,46.6825,4.0284,11.9905,8.3264,1.3338,0.9984,4.2855,5.3462,4.8467,0.9117,3.9134,3.6088,3.2929,0.6194,2.6464,99.0046,32.0853,0.6422,1.8744,0.3126,0.0108,2.5044,11.495,13.5794,2.7417,3.8908,49.1367,2.0624,3.6769,2.0,0.6107,3063.4,16.0,1.1995,3429.3597,27.7131,1.226,14272604.0,False
3645,31.3,,957.2,8.0,957.2,0.0,704.8,374.2,0.1,,,,55.5,57.0,,8.0,11.4,31.3,1.5,329.6,-19.9,9.9,74.1,1.0,11.4,42.33,55.5,58.9,-0.6,,252.4,0.5,1.0,,31.3,-33.6,2.0,31.3,35.6,-0.0835,3.193,-0.0095,8.0,0.0,9.9,9.9,-19.9,8.0,0.0,0.0,0.0326,-1.0877,103.0,-2.6949,-3.0,0.0,1.5,94.2275,96.7742,2.5467,0.3163,25.5591,0.0,0.0,0.0,0.0,0.0,13.1579,16.6667,70.1754,36.4217,31.6294,25.5591,25.5591,25.5591,1.3918,1.3918,1.3918,1.7075,1.3798,1.3798,0.8340000000000001,144.0185,0.0,0.0029,0.9107,0.0173,0.0029,17.0991,,,,,4.8906,0.0,0.0,10.0,1.4165,582.7,17.6,1.0531,114.8941,16.3817,0.199,22571.0,False
3646,1519.3,,11531.9,470.9,11531.9,0.0,10645.2,7842.0,,474.2,243.5,474.2,406.4,882.4,16.2,135.4,1096.0,560.7,424.3,,-406.4,553.3,806.5,1235.1,1112.2,215.51,412.4,1048.4,-1.8,16.2,886.7,34.4,1235.1,,1451.9,-6742.2,38.1,1486.0,,201.4905,228.5503,44.0592,470.9,0.0,620.0,592.0,-422.6,481.4,67.9975,0.0,0.145,0.2801,48.2072,42.4996,51.7928,67.9975,424.3,38.7638,84.1663,45.4025,0.3811,30.9945,0.0,1.0789,1.4386,1.4566,0.0,42.7981,10.8883,42.3395,73.2048,38.9653,30.9945,31.6856,29.4953,17.9797,19.317,19.7477,6.5661,5.2014,5.5883,4.1844,52.698,4.4546,0.2132,0.2144,2.1248,0.0786,600.7808,,,0.0,0.4768,5.5406,0.0,0.0,2.0,1.3688,10454.5,307.0,1.1979,133779.039,319.0179,13.751,20793277.0,False
3647,398.3,381.4,600.8,4.6,600.8,529.8648,404.9,129.9,0.9,89.8,71.9,89.8,359.5,385.1,7.9,4.6,30.9,16.7,25.2,12.2,21.9,5.1,154.8,279.3,38.8,274.62,366.9,393.7,369.3,7.9,195.9,146.2,279.3,174.3,16.7,2.1,364.6,398.3,381.4,-41.1563,-359.6163,18.9725,4.6,0.0,5.3,5.3,14.0,13.2,0.0,260.8755,0.4477,7.7053,94.1897,10.7795,-4.9637,0.0,25.2,91.3132,97.8156,6.5024,0.3054,1.1549,0.0,0.0,0.0,20.3608,0.0,65.9794,1.8041,11.8557,9.7414,1.3307,1.1549,3.3141,1.1549,4.6138,4.6138,13.2397,1.0718,0.9667,0.9667,0.5171,90.9271,22.1783,0.8376,1.0156,3.7657,0.0566,7.5606,3.6461,,0.8548,0.5597,56.9,1.3742,2.5718,10.0,5.2277,123.8,30.95,1.2,458.839,71.1522,4.1294,1717316.0,False
3648,10601.1,10450.6,7378.1,704.4,7378.1,5109.6829,5244.8,2530.9,0.5,2190.6,,2190.6,9402.3,9465.8,150.6,387.0,1049.4,11.8,7.2,2374.1,1049.5,934.6,55.0,2046.6,1200.0,7163.63,9582.0,9897.9,9359.7,150.6,2133.3,1875.5,2046.6,9.6,99.2,2299.3,379.2,10556.4,10451.8,-494.9841,1439.6228,-73.2387,704.4,0.0,985.9,956.0,898.9,898.8,37.5071,557.2167,1.3419999999999999,-2.0581,165.208,-56.8033,-9.0743,37.5071,7.2,94.9929,95.6344,0.6416,9.4214,6.6446,0.0,0.325,2.1667,12.55,0.0,5.2917,20.9667,58.7,11.3196,9.0179,6.6446,8.4784,6.2493,16.1951,17.2925,22.0648,22.4146,15.8217,16.8937,8.3515,59.0228,41.7671,0.9257,1.88,0.0,0.0438,4.3578,7.5504,5.6001,5.4245,3.3444,13.1348,4.0271,5.8347,5.0,73.9167,5043.0,2121.65,1.1517,22789.358,35.1807,4.8363,129628.0,False
3649,2270.0,1598.2,7852.8,596.2,7852.8,1093.3506,6111.0,852.8,19.6,1244.0,,1244.0,1282.2,1325.9,54.5,596.2,933.2,372.0,4.9,20.6,315.9,779.7,495.0,441.7,987.7,1190.21,1324.3,1673.7,1579.8,54.5,1741.8,322.9,441.7,263.6,562.0,2949.4,54.9,2177.9,1598.1,139.1158,-579.2992,-29.4166,596.2,0.0,889.5,886.6,261.4,639.0,0.0,494.952,0.3051,-1.3061,123.3601,-29.6243,-0.452,0.0,4.9,76.6087,79.2197,2.611,1.3874,26.2643,0.0,0.0304,0.2632,5.5179,0.0,4.4244,29.4016,60.3625,43.511,39.0573,26.2643,28.1498,23.1461,7.7170000000000005,9.127,9.7822,11.9361,7.7170000000000005,9.127,6.7754,164.3167,20.3567,3.9839,4.2118,0.0,2.3797,221.7617,36.2534,,1.2531,3.2958,10.5518,3.8669,5.0124,2.0,2.6275,7321.8,74.45,1.0902,18018.0197,31.0296,2.4609,8958426.0,False
3650,3436.9,3290.7,2175.3,-28.7,2175.3,807.7496,882.5,1295.1,0.1,504.5,10.1,504.5,3303.7,3395.3,93.3,-28.7,62.9,4.0,91.2,244.5,10.0,-170.9,158.6,1286.4,156.2,2827.48,3374.0,3488.6,3020.7,93.3,1292.8,1098.4,1286.4,26.4,4.0,-497.5,695.3,3304.9,3313.7,279.9444,235.4205,22.7351,-28.7,0.0,-28.7,-28.7,-83.3,64.6,,299.5903,1.5868,2.821,43.7503,52.0246,4.4494,,91.2,94.6999,97.3256,2.6257,-42.725,-0.8351,0.0,0.0,0.0,59.7311,0.0,58.6428,0.0,-18.3739,4.5448,-0.8351,-0.8351,1.8796,-4.8625,-83.1135,-14.8435,33.4109,-14.948,-14.0558,-2.5103,-7.4194,136.4686,57.1671,0.4088,0.6182,5.2921,0.0001,0.0433,15.8327,114.2416,6.8018,4.3837,9.057,2.7121,3.0703,10.0,-10.1296,196.0,104.85,1.1996,1584.8533,,25.2612,519049.0,False
3651,16700.0,16459.1,15216.6,951.1,15216.6,1371.0252,2970.9,2573.0,8.9,1492.0,,1492.0,14157.5,14331.0,682.0,951.1,1815.0,68.1,109.6,434.4,2301.6,1542.6,2023.5,10674.1,2497.0,11970.61,14813.3,15748.9,16428.6,682.0,12245.7,6824.6,10674.1,16459.1,96.5,-71.1,1831.8,16640.8,16459.1,1024.9126,769.0219999999999,53.0654,951.1,0.0,1641.5,1473.3,1619.6,1755.1,0.0,241.1731,1.1356,1.9457,41.6363,55.4907,3.4435,0.0,109.6,89.8952,90.9968,1.1017,15.9855,5.6952,0.0,0.7809,5.9551,27.3128,0.0,6.9483,20.9131,38.0897,14.9521,8.8222,5.6952,10.5096,5.6331,9.3018,9.4377,17.4158,13.4885,8.1966,8.3164,6.3744,62.4038,50.2205,0.7849,0.9735,0.1129,0.0771,5.1128,,,10.8045,5.5069,5.0453,1.6174,2.4709,10.0,4.587,10988.9,350.0,1.074,70371.6429,76.8814,6.8337,4192238.0,False
3652,560.0,538.2,1255.2,-838.8,1255.2,475.5962,588.4,318.4,2.0,278.4,180.1,278.4,551.4,1151.7,46.0,-838.8,-82.4,0.8,53.0,110.4,-21.8,-677.2,400.0,500.5,-26.5,482.9,605.3,1390.2,533.1,46.0,666.8,200.2,500.5,0.1,0.8,249.5,85.8,545.1,529.6,-122.545,28.7996,-5.3547,-838.8,0.0,-682.7,-768.7,-77.7,-626.8,,268.8312,0.3444,0.2668,-29.0612,123.6579,10.6003,,53.0,39.6634,82.8442,43.1808,-846.5,-149.7857,0.0,-300.7547,-23.7736,-173.5849,-37.3585,-2265.283,-264.5283,3165.283,-4.7321,-137.2679,-149.7857,-111.9286,-151.752,-70.2625,-71.2478,-53.2405,-46.3328,-56.5955,-57.3892,-50.8686,121.7802,47.3148,0.866,1.7632,0.342,0.0138,2.7135,10.0837,7.745,1.8435,4.1346,5.8676,1.1111,2.6447,10.0,-0.3,969.3,7.35,1.1989,279.2,,2.2667,2065991.0,False
3653,357.8,357.8,2665.1,1.2,2665.1,243.638,269.7,510.3,0.1,202.4,202.4,202.4,355.9,355.9,,1.2,1.7,,,,1.7,1.7,1897.5,122.6,1.7,353.89,356.1,356.4,357.8,,2395.4,48.2,122.6,,,-249.5,223.0,357.8,357.6,16.7885,33.85,1.8614,1.2,0.0,1.7,1.7,1.7,1.2,0.0,742.3237,0.1325,0.3729,64.4762,31.9782,3.577,0.0,,99.8597,99.8597,0.0,,0.3354,0.0,0.0,0.0,0.0,0.0,0.0,29.4118,70.5882,0.4751,0.4751,0.3354,0.3354,0.3354,0.0627,0.0627,0.0627,0.0759,0.0536,0.0536,0.0444,125.1537,75.0463,0.5195,0.5195,0.152,0.0013,0.7175,,3538.9,1.4622,0.8122,298.1667,2.9172,7.4155,10.0,0.0126,1922.9,1.38,1.0769,265.6569,189.755,0.1382,48030483.0,False
3654,1917.5,1896.8,3100.3,121.9,3100.3,2204.0303,2544.1,1844.9,,1034.4,435.0,1034.4,1718.2,1799.0,25.6,108.9,309.5,7.3,77.3,1125.0,314.4,215.9,36.0,403.2,335.1,1221.13,1606.3,1931.4,1896.5,25.6,556.2,377.7,403.2,,7.9,458.9,176.2,1904.7,2032.6,213.8697,-178.8638,-20.1059,121.9,0.0,228.7,161.7,288.8,208.8,8.8597,502.1975,0.6679,0.0514,-1200.4281,1435.3672,-116.2294,8.8597,77.3,88.9614,93.1449,4.1835,27.3291,6.3572,0.0,4.2077,15.7863,7.6395,0.0,24.1122,11.8771,36.3772,17.4759,8.4329,6.3572,10.8892,5.7279,15.5027,17.3215,29.6696,18.4011,9.2986,10.3895,3.8003,98.1399,40.6588,0.6277,1.2258,0.4676,0.0171,7.8849,15.1633,2.4279,2.0366,1.4126,8.642000000000001,3.7789,5.8507,10.0,32.3538,980.2,1355.0,1.2,4801.6642,56.5567,5.4079,180360.0,False
3655,17710.7,15249.2,34315.1,572.2,34315.1,14104.3385,21176.0,23941.2,2.5,11145.8,,11145.8,13178.5,15218.2,469.1,572.2,3667.9,342.3,2000.5,3873.1,1675.5,-480.5,572.0,2531.1,4137.0,12627.53,13647.1,16743.3,14717.1,469.1,13139.1,1654.2,2531.1,3.5,352.8,-4087.3,5791.2,15646.5,14854.0,-749.1304,-4047.6049,135.5354,572.2,0.0,1628.2,949.6,1206.4,699.5,0.0,921.8474,0.5021,3.8146,86.8361,16.0716,0.0283,0.0,2000.5,78.7091,90.8913,12.1822,-1.3619999999999999,3.2308,0.0,0.1329,16.2702,11.3391,0.0,49.3038,9.1226,13.8313,23.3588,5.3617,3.2308,3.9496,-9.5357,-59.047,22.6452,27.6832,-2.7018,-8.3894,3.2174,-4.2302,78.8354,52.6341,0.5075,0.8321,4.9141,0.02,13.322000000000001,3.2405,,1.3795,1.4042,40.556,6.0105,8.0923,10.0,-2.3148,2869.5,271.65,1.1999,14799.9284,,5.1577,5524099.0,False
3656,633.5,,8471.0,473.8,8471.0,0.0,141.2,11.6,,23.3,,23.3,37.0,38.0,0.2,473.8,596.3,291.0,,,-37.0,595.3,111.0,1.1,596.5,19.25,29.6,159.7,,0.2,8329.8,0.3,1.1,,633.5,91.0,8.3,633.5,,27.2317,97.4953,5.273,473.8,0.0,595.3,593.8,-37.2,475.5,0.0,0.0,0.077,0.3078,74.9964,20.9475,25.0036,0.0,,23.1684,23.7946,0.6262,0.9397,74.7908,0.0,0.2515,0.0,0.0335,0.0,0.1676,20.1174,79.43,94.1594,93.7332,74.7908,75.0592,74.7908,5.7689,5.7689,5.7896,7.2482,5.7689,5.7689,5.7553,9.7232,16.5014,7.7155,8.8448,0.0,0.0431,6.1655,,,0.0,,24.272,0.0,0.0,10.0,73.7412,8951.9,2010.0,1.0929,21927.8642,40.601,2.4759,179361.0,False
3657,13520.4,13431.7,16216.1,800.2,16216.1,3866.1573,8979.8,4810.2,38.4,1237.3,,1237.3,11639.6,12202.5,466.9,800.2,1423.8,12.7,535.7,620.3,1802.0,784.9,419.2,3321.7,1890.7,8029.94,12052.6,12730.1,12827.2,466.9,7236.3,2855.0,3321.7,,12.7,3471.8,4819.1,13520.4,13441.6,1963.0923,-2910.6849,-384.7074,800.2,0.0,860.9,860.9,1335.1,1157.1,0.0,470.4623,0.8676,-0.7323,218.4707,-147.3461,28.7822,0.0,536.3,91.4337,95.8555,4.4218,61.8031,5.9185,0.0,0.0,0.0,24.6946,0.0,29.772,3.2105,42.3229,13.9841,6.3674,5.9185,8.5582,5.9185,13.3396,13.3396,19.2892,6.5527,6.6805,6.6805,5.1346,134.6601,13.7787,1.5029,1.6789,0.9906,0.0246,3.8158,8.8334,31.6763,5.6948,6.4772,19.2983,2.9547,4.8937,1.0,3.656,7181.6,142.75,1.0766,56700.7218,68.2125,8.695,12595828.0,False
3658,69.9,67.9,98.8,-4.2,98.8,58.4253,49.8,31.6,0.1,23.7,5.6,23.7,59.7,62.9,10.4,-4.2,-2.2,0.2,3.1,18.6,6.2,-7.2,63.1,144.3,8.2,47.82,72.1,72.1,60.4,10.4,49.0,42.3,144.3,,0.2,15.5,32.3,69.9,65.9,-9.6507,-3.678,0.4287,-4.2,0.0,-5.4,-5.4,-4.2,5.0,,160.5201,0.6683,0.9348,28.5117,74.8114,-1.6065,,3.1,82.8017,87.2399,4.4383,-36.0,-6.0086,0.0,0.0,0.0,126.8293,0.0,39.0244,-14.6341,-51.2195,11.731,-7.7253,-6.0086,7.1531,-6.0086,-11.3514,-11.3514,13.5135,-9.1778,-5.3537,-5.3537,-4.0153,88.927,47.5904,0.8671,1.4905,1.1203,0.1171,18.7309,7.9016,3.3324,2.9458,3.2471,4.9225,0.4719,1.4431,10.0,-0.4221,33.3,7.32,1.05,45.0901,,1.3541,11050.0,False
3659,16357.1,14453.7,35318.0,615.1,35318.0,6445.1912,6289.4,16541.7,534.1,2035.9,,2035.9,13264.2,14508.9,974.7,516.4,2013.0,1128.1,647.6,1079.1,1189.0,542.3,461.0,10412.8,2987.7,9598.42,14205.0,15741.5,14438.7,974.7,29028.6,8620.0,10412.8,2149.0,1572.7,-10810.0,1181.3,16123.0,14453.2,2934.7323,-3435.3154,-578.2169,615.1,0.0,768.3,724.4,214.3,1583.8,15.1358,167.6763,0.4752,-0.2176,318.4386,-272.0367,16.37,15.1358,647.6,84.2626,92.1697,7.9071,0.3448,3.7604,0.0,1.4694,0.0,32.6238,0.0,41.6608,3.6583,20.5877,18.2655,4.4287,3.7604,9.6826,3.0125,2.8941,3.6652,9.4374,2.0534,1.839,2.329,1.4111,98.9424,32.3703,0.2715,0.3588,0.5756,0.1376,16.9357,3.4528,7109.9407,6.1023,1.4533,4.9163,1.4892,1.7168,2.0,4.9457,18102.7,108.9,1.071,24566.5845,42.9604,1.3866,6598693.0,False
3660,345.3,341.3,511.2,25.0,511.2,51.1437,197.3,154.5,0.1,76.6,,76.6,265.1,278.0,39.0,25.0,41.2,2.9,12.9,45.6,76.2,27.2,93.5,438.7,80.2,204.18,304.1,320.3,339.5,39.0,313.9,283.7,438.7,341.3,2.9,-16.9,219.8,345.3,341.3,32.7369,16.0771,1.7859,25.0,0.0,28.3,28.3,37.2,63.4,0.0,120.3031,0.7140000000000001,1.0465,31.773000000000003,64.6975,5.4834,0.0,12.9,82.7662,86.7936,4.0275,9.3793,7.2401,0.0,0.0,0.0,48.6284,0.0,16.0848,4.1147,31.1721,23.2262,8.1958,7.2401,18.3608,7.2401,22.1337,22.1337,56.131,8.1718,7.5109,7.5109,5.1696,76.9592,38.8241,0.5338,0.8979,2.157,0.0713,14.1631,0.0,,5.946000000000001,1.5618,6.2441,0.8659,1.3198,10.0,2.9517,141.2,100.0,1.05,935.052,37.4021,7.559,16264.0,False
3661,16314.0,15951.0,19920.0,1649.0,19920.0,2268.3923,10064.0,1412.0,15.0,2566.0,487.0,2566.0,12982.0,13129.0,909.0,933.0,2198.0,20.0,28.0,,2969.0,2141.0,614.0,6643.0,3107.0,7791.3,13850.0,14665.0,15950.0,909.0,9856.0,4941.0,6643.0,15951.0,228.0,4820.0,1321.0,16289.0,15951.0,999.5785,-56.8805,-3.698,1649.0,0.0,2051.0,1993.0,2060.0,2379.0,37.174,322.8294,0.8537,0.805,-6.0576,106.4514,3.2965,37.174,28.0,88.5237,89.5261,1.0024,9.3904,10.1079,0.0,1.8668,0.0,29.2565,0.0,4.7313,11.0718,53.0737,19.045,12.2165,10.1079,14.5826,11.3512,14.4594,12.8954,18.6041,16.4838,14.2357,12.6958,9.6761,-5575.6093,25.4968,2.0216,2.0216,0.0206,0.6164,15.5487,,,6.1056,0.3937,1.7312,2.5132,3.1338,10.0,46.4738,14900.3,696.9,1.0678,41642.0364,26.9691,2.7947,2324491.0,False
3662,3994.4,3971.3,2897.0,68.9,2897.0,1131.6112,1237.8,3148.9,0.2,539.1,36.2,539.1,3869.2,3876.5,76.4,68.9,76.2,0.4,7.3,602.1,129.5,58.6,849.7,3127.0,152.6,3053.18,3918.2,3952.9,3444.0,76.4,1659.2,1328.0,3127.0,1.0,12.8,-1931.9,21.9,3984.2,3998.7,18.6666,217.5525,1.0809,68.9,0.0,68.9,68.9,53.1,135.1,0.0,299.0437,1.4792,17.7753,91.6782,7.8663,0.4655,0.0,7.3,97.8826,98.0672,0.1847,4.5781,1.7249,0.0,0.0,0.0,50.0655,0.0,4.7837,0.0,45.1507,3.8203,1.7249,1.7249,3.3822,1.4733,,,,4.6552,4.6632,5.4735,2.1738,88.6194,43.5531,0.1755,0.3879,,0.0039,1.1551,7.3857,30.5165,8.4138,12.3003,31.2486,1.2713,2.9135,10.0,1.2052,-274.3,8.96,1.2,726.4653,12.3035,,1522237.0,False
3663,1221.3,1219.3,1097.9,17.4,1097.9,761.1983,671.5,497.9,0.7,217.3,2.3,217.3,1154.9,1218.6,48.8,17.4,89.0,0.7,60.6,425.9,135.8,24.0,1.9,,137.8,1016.67,1131.7,1275.3,1198.3,48.8,426.4,418.6,,,0.7,167.8,303.0,1220.0,1290.7,152.6295,-47.8289,-6.5005,16.1,1.3,25.3,25.3,87.0,65.5,0.0,291.2805,1.1733,0.7892,-48.6561,155.269,-6.3088,0.0,60.6,90.5591,95.554,4.9949,34.2857,1.4247,0.0,0.0,0.0,35.4136,0.0,46.2264,5.7329,12.627,11.2831,2.0716,1.4247,5.3631,1.3197,5.5961,6.047999999999999,22.7668,2.5394,1.7035,1.8411,1.5467,-117.0861,32.3604,0.4548,1.3366,2.2824,0.0189,4.7733,4.7186,5.9751,6.4479,12.5413,7.7118,3.9749,2.8333,,,,,,,,,,False
3664,2060.1,1940.5,2841.7,-156.9,2841.7,1500.2977,1322.2,781.3,7.2,23.8,,23.8,2108.2,2129.0,106.6,-156.9,-161.5,40.5,0.3,335.8,-168.9,-181.9,130.2,586.3,-54.9,1265.05,2211.8,2215.8,1924.7,106.6,1519.5,479.8,586.3,1571.0,114.4,437.4,2.5,2055.3,1939.3,-17.9584,102.1867,-0.9283,-156.9,0.0,-182.3,-182.3,-275.5,-80.2,,404.4393,0.725,-3.1977,122.6731,-21.5587,-2.4624,,0.3,95.14399999999999,96.0827,0.9387,-1.59,-7.6161,0.0,0.0,0.0,-194.1712,0.0,-37.8871,46.2659,285.7923,-2.6649,-8.8491,-7.6161,-3.8930000000000002,-7.595,-7.9732,-8.0141,-4.0964,-9.2544,-7.9418,-7.9825,-5.4937,90.7208,1.8,0.9666,1.5221,0.0063,0.8816,3.8946,1.6744,14.8132,86.6295,3.3492,3.8125,2.0156,4.1371,10.0,-9.8234,2000.7,1204.9,1.0801,15357.4229,,7.676,245287.0,False
3665,17.4,17.4,63.1,0.2,63.1,39.5905,46.0,26.7,0.3,43.2,38.3,43.2,16.7,16.9,,0.2,0.5,,,,0.7,0.3,35.5,0.6,0.7,15.98,16.7,17.2,17.4,,17.1,0.0,0.6,17.4,,19.2,,17.4,17.4,0.7499,-6.0517,-0.1982,0.2,0.0,0.3,0.3,0.5,0.4,0.0,,0.2829,-2.8205,110.031,-13.6341,2.6504,0.0,,97.09299999999999,98.2558,1.1628,,1.1494,0.0,0.0,0.0,0.0,28.5714,28.5714,14.2857,28.5714,4.023,1.7241,1.1494,2.2989,1.1494,0.5539999999999999,0.5539999999999999,1.1079999999999999,0.831,0.5539999999999999,0.5539999999999999,0.3252,131.6092,93.913,1.7154,1.7191,0.0,0.0974,56.8263,,,0.4218,0.619,43.5,29.0,,2.0,0.0113,36.5,22.75,1.0186,403.8125,2019.0625,11.0938,398578.0,False
3666,5598.1,5525.5,3032.2,230.0,3032.2,1369.9616,1933.6,1581.1,22.7,607.4,13.7,607.4,5193.8,5317.0,33.0,213.5,435.3,5.3,71.9,856.5,396.2,310.9,136.9,574.4,468.8,4718.6,5159.8,5432.6,5279.2,33.0,1098.6,542.1,574.4,1141.5,71.4,220.5,242.8,5598.1,5590.0,976.6371,699.5486,182.7143,230.0,0.0,312.1,283.5,362.7,294.3,5.9565,1019.2769,2.2246,3.5669,37.6324,52.5384,11.3073,5.9565,71.9,95.6043,97.8721,2.2678,4.3543,4.1085,0.0,4.1382,1.9625,7.0392,0.1067,26.2799,11.4121,49.0614,8.3743,5.0642,4.1085,5.2571,4.1085,22.2018,22.2018,28.4087,13.4676,9.9632,9.9632,9.1399,65.2783,31.4129,0.5184,1.1348,1.3927,0.1358,5.6025,8.6081,35.6121,12.1426,50.1841,22.4014,10.6076,11.9976,2.0,3.6198,1271.8,172.0,1.1523,11545.8104,46.4246,9.0783,4370420.0,False
